entry_time,entry_price,direction,size,stop_loss,profit_target,exit_after_bar,magic_number,open_equity,exit_time,exit_price,exit_reason,profit,close_equity
2025-07-30 12:00:20.646,3757.74,long,1,3756.4399999999996,3759.29,1721,11111,10131.299999999941,2025-07-30 12:00:44.483,3756.4399999999996,stop_loss,-1.300000000000182,10129.999999999942
2025-07-30 12:01:00.011,3755.54,long,1,3754.24,3757.09,1722,11111,10129.999999999942,2025-07-30 12:01:17.774,3754.24,stop_loss,-1.300000000000182,10128.699999999943
2025-07-30 12:03:35.005,3756.61,long,1,3755.31,3758.1600000000003,1724,11111,10128.699999999943,2025-07-30 12:03:55.585,3758.1600000000003,profit_target,1.550000000000182,10130.249999999942
2025-07-30 12:10:53.194,3750.65,short,1,3751.9500000000003,3749.1,1731,11111,10130.249999999942,2025-07-30 12:11:11.498,3749.1,profit_target,1.550000000000182,10131.799999999941
2025-07-30 12:12:00.005,3754.16,short,1,3755.46,3752.6099999999997,1733,11111,10131.799999999941,2025-07-30 12:12:00.005,3752.6099999999997,profit_target,1.550000000000182,10133.34999999994
2025-07-30 12:13:00.131,3751.0,long,1,3749.7,3752.55,1734,11111,10133.34999999994,2025-07-30 12:13:00.131,3752.55,profit_target,1.550000000000182,10134.89999999994
2025-07-30 12:14:00.155,3748.69,long,1,3747.39,3750.2400000000002,1735,11111,10134.89999999994,2025-07-30 12:14:00.155,3750.2400000000002,profit_target,1.550000000000182,10136.449999999939
2025-07-30 12:15:14.320,3754.53,short,1,3755.8300000000004,3752.98,1736,11111,10136.449999999939,2025-07-30 12:15:23.641,3752.98,profit_target,1.550000000000182,10137.999999999938
2025-07-30 12:16:00.168,3758.89,short,1,3760.19,3757.3399999999997,1737,11111,10137.999999999938,2025-07-30 12:16:00.168,3757.3399999999997,profit_target,1.550000000000182,10139.549999999937
2025-07-30 12:17:00.007,3758.56,short,1,3759.86,3757.0099999999998,1738,11111,10139.549999999937,2025-07-30 12:17:00.007,3757.0099999999998,profit_target,1.550000000000182,10141.099999999937
2025-07-30 12:18:00.058,3749.7,long,1,3748.3999999999996,3751.25,1739,11111,10141.099999999937,2025-07-30 12:18:00.058,3751.25,profit_target,1.550000000000182,10142.649999999936
2025-07-30 12:19:12.878,3755.17,long,1,3753.87,3756.7200000000003,1740,11111,10142.649999999936,2025-07-30 12:19:27.060,3753.87,stop_loss,-1.300000000000182,10141.349999999937
2025-07-30 12:42:36.764,3771.26,short,1,3772.5600000000004,3769.71,1763,11111,10141.349999999937,2025-07-30 12:42:45.626,3769.71,profit_target,1.550000000000182,10142.899999999936
2025-07-30 12:43:25.658,3774.72,long,1,3773.4199999999996,3776.27,1764,11111,10142.899999999936,2025-07-30 12:43:46.897,3773.4199999999996,stop_loss,-1.300000000000182,10141.599999999937
2025-07-30 13:05:00.005,3772.5,short,1,3773.8,3770.95,1786,11111,10141.599999999937,2025-07-30 13:05:00.005,3770.95,profit_target,1.550000000000182,10143.149999999936
2025-07-30 13:06:20.204,3773.37,long,1,3772.0699999999997,3774.92,1787,11111,10143.149999999936,2025-07-30 13:06:27.012,3774.92,profit_target,1.550000000000182,10144.699999999935
2025-07-30 13:14:29.028,3767.43,short,1,3768.73,3765.8799999999997,1795,11111,10144.699999999935,2025-07-30 13:14:32.538,3765.8799999999997,profit_target,1.550000000000182,10146.249999999935
2025-07-30 13:15:37.478,3775.41,long,1,3774.1099999999997,3776.96,1796,11111,10146.249999999935,2025-07-30 13:15:41.336,3774.1099999999997,stop_loss,-1.300000000000182,10144.949999999935
2025-07-30 13:16:00.010,3777.15,short,1,3778.4500000000003,3775.6,1797,11111,10144.949999999935,2025-07-30 13:16:00.010,3775.6,profit_target,1.550000000000182,10146.499999999935
2025-07-30 13:17:00.000,3769.64,long,1,3768.3399999999997,3771.19,1798,11111,10146.499999999935,2025-07-30 13:17:00.000,3771.19,profit_target,1.550000000000182,10148.049999999934
2025-07-30 13:39:00.039,3763.11,long,1,3761.81,3764.6600000000003,1820,11111,10148.049999999934,2025-07-30 13:39:00.039,3764.6600000000003,profit_target,1.550000000000182,10149.599999999933
2025-07-30 13:40:00.007,3766.23,short,1,3767.53,3764.68,1821,11111,10149.599999999933,2025-07-30 13:40:09.863,3764.68,profit_target,1.550000000000182,10151.149999999932
2025-07-30 13:41:00.013,3769.49,short,1,3770.79,3767.9399999999996,1822,11111,10151.149999999932,2025-07-30 13:41:00.013,3767.9399999999996,profit_target,1.550000000000182,10152.699999999932
2025-07-30 13:42:29.029,3765.6,short,1,3766.9,3764.0499999999997,1823,11111,10152.699999999932,2025-07-30 13:42:40.601,3766.9,stop_loss,-1.300000000000182,10151.399999999932
2025-07-30 13:43:50.069,3767.77,long,1,3766.47,3769.32,1824,11111,10151.399999999932,2025-07-30 13:43:59.535,3766.47,stop_loss,-1.300000000000182,10150.099999999933
2025-07-30 13:44:00.010,3769.4,short,1,3770.7000000000003,3767.85,1825,11111,10150.099999999933,2025-07-30 13:44:00.010,3767.85,profit_target,1.550000000000182,10151.649999999932
2025-07-30 13:49:37.221,3761.78,short,1,3763.0800000000004,3760.23,1830,11111,10151.649999999932,2025-07-30 13:49:59.150,3760.23,profit_target,1.550000000000182,10153.199999999932
2025-07-30 13:50:00.007,3764.09,short,1,3765.3900000000003,3762.54,1831,11111,10153.199999999932,2025-07-30 13:50:00.007,3762.54,profit_target,1.550000000000182,10154.74999999993
2025-07-30 13:57:12.282,3767.49,long,1,3766.1899999999996,3769.04,1838,11111,10154.74999999993,2025-07-30 13:57:23.480,3766.1899999999996,stop_loss,-1.300000000000182,10153.449999999932
2025-07-30 13:58:00.018,3761.62,long,1,3760.3199999999997,3763.17,1839,11111,10153.449999999932,2025-07-30 13:58:00.018,3763.17,profit_target,1.550000000000182,10154.99999999993
2025-07-30 14:41:00.022,3780.68,long,1,3779.3799999999997,3782.23,1882,11111,10154.99999999993,2025-07-30 14:41:00.022,3782.23,profit_target,1.550000000000182,10156.54999999993
2025-07-30 14:42:00.016,3784.08,long,1,3782.7799999999997,3785.63,1883,11111,10156.54999999993,2025-07-30 14:42:00.016,3785.63,profit_target,1.550000000000182,10158.09999999993
2025-07-30 14:43:00.135,3792.01,short,1,3793.3100000000004,3790.46,1884,11111,10158.09999999993,2025-07-30 14:43:00.135,3790.46,profit_target,1.550000000000182,10159.649999999929
2025-07-30 14:44:00.039,3791.61,long,1,3790.31,3793.1600000000003,1885,11111,10159.649999999929,2025-07-30 14:44:11.240,3793.1600000000003,profit_target,1.550000000000182,10161.199999999928
2025-07-30 14:45:19.952,3789.71,short,1,3791.01,3788.16,1886,11111,10161.199999999928,2025-07-30 14:45:27.118,3791.01,stop_loss,-1.300000000000182,10159.899999999929
2025-07-30 15:06:43.537,3792.53,short,1,3793.8300000000004,3790.98,1907,11111,10159.899999999929,2025-07-30 15:07:02.351,3790.98,profit_target,1.550000000000182,10161.449999999928
2025-07-30 15:34:29.029,3786.39,long,1,3785.0899999999997,3787.94,1935,11111,10161.449999999928,2025-07-30 15:34:29.029,3785.0899999999997,stop_loss,-1.300000000000182,10160.149999999929
2025-07-30 15:35:00.018,3778.0,long,1,3776.7,3779.55,1936,11111,10160.149999999929,2025-07-30 15:35:00.018,3779.55,profit_target,1.550000000000182,10161.699999999928
2025-07-30 15:36:00.056,3782.45,long,1,3781.1499999999996,3784.0,1937,11111,10161.699999999928,2025-07-30 15:36:00.056,3784.0,profit_target,1.550000000000182,10163.249999999927
2025-07-30 15:37:00.023,3786.83,long,1,3785.5299999999997,3788.38,1938,11111,10163.249999999927,2025-07-30 15:37:00.023,3788.38,profit_target,1.550000000000182,10164.799999999927
2025-07-30 15:38:00.022,3787.74,long,1,3786.4399999999996,3789.29,1939,11111,10164.799999999927,2025-07-30 15:38:00.022,3789.29,profit_target,1.550000000000182,10166.349999999926
2025-07-30 15:40:07.211,3791.39,long,1,3790.0899999999997,3792.94,1941,11111,10166.349999999926,2025-07-30 15:40:11.224,3792.94,profit_target,1.550000000000182,10167.899999999925
2025-07-30 15:41:00.061,3790.08,long,1,3788.7799999999997,3791.63,1942,11111,10167.899999999925,2025-07-30 15:41:00.061,3791.63,profit_target,1.550000000000182,10169.449999999924
2025-07-30 15:42:02.264,3790.71,short,1,3792.01,3789.16,1943,11111,10169.449999999924,2025-07-30 15:42:34.192,3789.16,profit_target,1.550000000000182,10170.999999999924
2025-07-30 15:43:00.200,3792.64,short,1,3793.94,3791.0899999999997,1944,11111,10170.999999999924,2025-07-30 15:43:00.200,3791.0899999999997,profit_target,1.550000000000182,10172.549999999923
2025-07-30 15:44:00.008,3792.07,short,1,3793.3700000000003,3790.52,1945,11111,10172.549999999923,2025-07-30 15:44:00.008,3790.52,profit_target,1.550000000000182,10174.099999999922
2025-07-30 15:45:05.269,3790.58,long,1,3789.2799999999997,3792.13,1946,11111,10174.099999999922,2025-07-30 15:46:07.081,3792.13,profit_target,1.550000000000182,10175.649999999921
2025-07-30 15:51:02.984,3790.41,short,1,3791.71,3788.8599999999997,1952,11111,10175.649999999921,2025-07-30 15:51:07.773,3788.8599999999997,profit_target,1.550000000000182,10177.19999999992
2025-07-30 15:52:00.092,3794.98,short,1,3796.28,3793.43,1953,11111,10177.19999999992,2025-07-30 15:52:02.771,3793.43,profit_target,1.550000000000182,10178.74999999992
2025-07-30 15:57:01.208,3791.53,short,1,3792.8300000000004,3789.98,1958,11111,10178.74999999992,2025-07-30 15:57:10.133,3792.8300000000004,stop_loss,-1.300000000000182,10177.44999999992
2025-07-30 16:17:09.763,3797.74,long,1,3796.4399999999996,3799.29,1978,11111,10177.44999999992,2025-07-30 16:17:18.405,3799.29,profit_target,1.550000000000182,10178.99999999992
2025-07-30 16:18:00.012,3790.99,long,1,3789.6899999999996,3792.54,1979,11111,10178.99999999992,2025-07-30 16:18:00.012,3792.54,profit_target,1.550000000000182,10180.54999999992
2025-07-30 16:36:25.554,3795.52,short,1,3796.82,3793.97,1997,11111,10180.54999999992,2025-07-30 16:36:32.023,3793.97,profit_target,1.550000000000182,10182.099999999919
2025-07-30 16:58:01.368,3788.42,short,1,3789.7200000000003,3786.87,2019,11111,10182.099999999919,2025-07-30 16:58:49.623,3789.7200000000003,stop_loss,-1.300000000000182,10180.79999999992
2025-07-30 16:59:00.234,3788.79,long,1,3787.49,3790.34,2020,11111,10180.79999999992,2025-07-30 16:59:00.234,3790.34,profit_target,1.550000000000182,10182.349999999919
2025-07-30 17:21:00.264,3801.28,long,1,3799.98,3802.8300000000004,2042,11111,10182.349999999919,2025-07-30 17:21:00.264,3802.8300000000004,profit_target,1.550000000000182,10183.899999999918
2025-07-30 17:22:00.009,3802.7,long,1,3801.3999999999996,3804.25,2043,11111,10183.899999999918,2025-07-30 17:22:00.009,3804.25,profit_target,1.550000000000182,10185.449999999917
2025-07-30 17:23:00.032,3804.44,long,1,3803.14,3805.9900000000002,2044,11111,10185.449999999917,2025-07-30 17:23:00.032,3805.9900000000002,profit_target,1.550000000000182,10186.999999999916
2025-07-30 17:24:00.315,3807.27,short,1,3808.57,3805.72,2045,11111,10186.999999999916,2025-07-30 17:24:00.315,3805.72,profit_target,1.550000000000182,10188.549999999916
2025-07-30 17:25:00.032,3807.75,short,1,3809.05,3806.2,2046,11111,10188.549999999916,2025-07-30 17:25:00.032,3806.2,profit_target,1.550000000000182,10190.099999999915
2025-07-30 17:26:00.068,3802.26,short,1,3803.5600000000004,3800.71,2047,11111,10190.099999999915,2025-07-30 17:26:51.694,3800.71,profit_target,1.550000000000182,10191.649999999914
2025-07-30 17:27:03.066,3800.59,short,1,3801.8900000000003,3799.04,2048,11111,10191.649999999914,2025-07-30 17:27:11.320,3799.04,profit_target,1.550000000000182,10193.199999999913
2025-07-30 17:28:00.141,3801.96,short,1,3803.26,3800.41,2049,11111,10193.199999999913,2025-07-30 17:28:03.464,3803.26,stop_loss,-1.300000000000182,10191.899999999914
2025-07-30 17:31:50.280,3800.77,short,1,3802.07,3799.22,2052,11111,10191.899999999914,2025-07-30 17:32:35.773,3799.22,profit_target,1.550000000000182,10193.449999999913
2025-07-30 17:33:00.829,3803.18,short,1,3804.48,3801.6299999999997,2054,11111,10193.449999999913,2025-07-30 17:33:00.829,3801.6299999999997,profit_target,1.550000000000182,10194.999999999913
2025-07-30 17:34:00.016,3800.13,long,1,3798.83,3801.6800000000003,2055,11111,10194.999999999913,2025-07-30 17:34:00.016,3801.6800000000003,profit_target,1.550000000000182,10196.549999999912
2025-07-30 17:47:17.520,3800.36,short,1,3801.6600000000003,3798.81,2068,11111,10196.549999999912,2025-07-30 17:47:32.181,3801.6600000000003,stop_loss,-1.300000000000182,10195.249999999913
2025-07-30 17:48:00.072,3809.0,short,1,3810.3,3807.45,2069,11111,10195.249999999913,2025-07-30 17:48:00.072,3807.45,profit_target,1.550000000000182,10196.799999999912
2025-07-30 17:49:00.073,3801.5,short,1,3802.8,3799.95,2070,11111,10196.799999999912,2025-07-30 17:49:00.073,3799.95,profit_target,1.550000000000182,10198.349999999911
2025-07-30 18:01:25.547,3799.41,short,1,3800.71,3797.8599999999997,2082,11111,10198.349999999911,2025-07-30 18:01:28.575,3800.71,stop_loss,-1.300000000000182,10197.049999999912
2025-07-30 18:02:00.012,3803.62,short,1,3804.92,3802.0699999999997,2083,11111,10197.049999999912,2025-07-30 18:02:00.012,3802.0699999999997,profit_target,1.550000000000182,10198.599999999911
2025-07-30 18:10:29.913,3813.75,long,1,3812.45,3815.3,2091,11111,10198.599999999911,2025-07-30 18:10:31.139,3812.45,stop_loss,-1.300000000000182,10197.299999999912
2025-07-30 18:15:22.793,3795.53,short,1,3796.8300000000004,3793.98,2096,11111,10197.299999999912,2025-07-30 18:15:23.737,3796.8300000000004,stop_loss,-1.300000000000182,10195.999999999913
2025-07-30 18:16:00.066,3808.74,short,1,3810.04,3807.1899999999996,2097,11111,10195.999999999913,2025-07-30 18:16:00.066,3807.1899999999996,profit_target,1.550000000000182,10197.549999999912
2025-07-30 18:25:25.142,3797.89,short,1,3799.19,3796.3399999999997,2106,11111,10197.549999999912,2025-07-30 18:25:30.448,3796.3399999999997,profit_target,1.550000000000182,10199.099999999911
2025-07-30 18:27:03.795,3811.56,long,1,3810.2599999999998,3813.11,2108,11111,10199.099999999911,2025-07-30 18:27:04.181,3810.2599999999998,stop_loss,-1.300000000000182,10197.799999999912
2025-07-30 18:36:53.295,3797.77,short,1,3799.07,3796.22,2117,11111,10197.799999999912,2025-07-30 18:36:55.471,3796.22,profit_target,1.550000000000182,10199.349999999911
2025-07-30 18:58:00.047,3755.89,short,1,3757.19,3754.3399999999997,2139,11111,10199.349999999911,2025-07-30 18:58:00.047,3754.3399999999997,profit_target,1.550000000000182,10200.89999999991
2025-07-30 18:59:00.007,3747.9,short,1,3749.2000000000003,3746.35,2140,11111,10200.89999999991,2025-07-30 18:59:00.007,3746.35,profit_target,1.550000000000182,10202.44999999991
2025-07-30 19:00:00.017,3748.29,short,1,3749.59,3746.74,2141,11111,10202.44999999991,2025-07-30 19:00:00.017,3746.74,profit_target,1.550000000000182,10203.999999999909
2025-07-30 19:01:00.032,3740.05,short,1,3741.3500000000004,3738.5,2142,11111,10203.999999999909,2025-07-30 19:01:00.032,3738.5,profit_target,1.550000000000182,10205.549999999908
2025-07-30 19:02:00.020,3736.39,short,1,3737.69,3734.8399999999997,2143,11111,10205.549999999908,2025-07-30 19:02:00.020,3734.8399999999997,profit_target,1.550000000000182,10207.099999999908
2025-07-30 19:03:13.756,3728.67,long,1,3727.37,3730.2200000000003,2144,11111,10207.099999999908,2025-07-30 19:03:14.758,3727.37,stop_loss,-1.300000000000182,10205.799999999908
2025-07-30 19:46:00.033,3739.49,long,1,3738.1899999999996,3741.04,2187,11111,10205.799999999908,2025-07-30 19:46:00.033,3741.04,profit_target,1.550000000000182,10207.349999999908
2025-07-30 19:47:00.037,3743.26,short,1,3744.5600000000004,3741.71,2188,11111,10207.349999999908,2025-07-30 19:47:03.758,3744.5600000000004,stop_loss,-1.300000000000182,10206.049999999908
2025-07-30 20:09:00.017,3774.48,long,1,3773.18,3776.03,2210,11111,10206.049999999908,2025-07-30 20:09:14.855,3773.18,stop_loss,-1.300000000000182,10204.749999999909
2025-07-30 20:10:00.002,3773.8,long,1,3772.5,3775.3500000000004,2211,11111,10204.749999999909,2025-07-30 20:10:00.002,3775.3500000000004,profit_target,1.550000000000182,10206.299999999908
2025-07-30 20:11:00.042,3774.58,long,1,3773.2799999999997,3776.13,2212,11111,10206.299999999908,2025-07-30 20:11:00.042,3776.13,profit_target,1.550000000000182,10207.849999999908
2025-07-30 20:12:07.167,3779.58,short,1,3780.88,3778.0299999999997,2213,11111,10207.849999999908,2025-07-30 20:12:53.727,3780.88,stop_loss,-1.300000000000182,10206.549999999908
2025-07-30 20:13:00.125,3781.56,short,1,3782.86,3780.0099999999998,2214,11111,10206.549999999908,2025-07-30 20:13:01.221,3780.0099999999998,profit_target,1.550000000000182,10208.099999999908
2025-07-30 20:14:30.379,3780.11,long,1,3778.81,3781.6600000000003,2215,11111,10208.099999999908,2025-07-30 20:14:46.811,3781.6600000000003,profit_target,1.550000000000182,10209.649999999907
2025-07-30 20:15:00.314,3781.7,long,1,3780.3999999999996,3783.25,2216,11111,10209.649999999907,2025-07-30 20:15:25.417,3783.25,profit_target,1.550000000000182,10211.199999999906
2025-07-30 20:16:26.207,3779.69,short,1,3780.9900000000002,3778.14,2217,11111,10211.199999999906,2025-07-30 20:16:32.285,3778.14,profit_target,1.550000000000182,10212.749999999905
2025-07-30 20:17:00.131,3780.74,short,1,3782.04,3779.1899999999996,2218,11111,10212.749999999905,2025-07-30 20:17:00.131,3779.1899999999996,profit_target,1.550000000000182,10214.299999999905
2025-07-30 20:22:12.192,3782.05,long,1,3780.75,3783.6000000000004,2223,11111,10214.299999999905,2025-07-30 20:22:12.914,3783.6000000000004,profit_target,1.550000000000182,10215.849999999904
2025-07-30 20:23:00.147,3776.13,long,1,3774.83,3777.6800000000003,2224,11111,10215.849999999904,2025-07-30 20:23:00.147,3777.6800000000003,profit_target,1.550000000000182,10217.399999999903
2025-07-30 20:24:00.020,3781.61,short,1,3782.9100000000003,3780.06,2225,11111,10217.399999999903,2025-07-30 20:24:00.020,3780.06,profit_target,1.550000000000182,10218.949999999903
2025-07-30 20:46:00.009,3770.86,short,1,3772.1600000000003,3769.31,2247,11111,10218.949999999903,2025-07-30 20:46:00.009,3769.31,profit_target,1.550000000000182,10220.499999999902
2025-07-30 20:47:00.015,3767.8,short,1,3769.1000000000004,3766.25,2248,11111,10220.499999999902,2025-07-30 20:47:35.508,3766.25,profit_target,1.550000000000182,10222.049999999901
2025-07-30 20:48:00.008,3768.97,short,1,3770.27,3767.4199999999996,2249,11111,10222.049999999901,2025-07-30 20:48:00.008,3767.4199999999996,profit_target,1.550000000000182,10223.5999999999
2025-07-30 20:49:00.067,3766.83,long,1,3765.5299999999997,3768.38,2250,11111,10223.5999999999,2025-07-30 20:49:11.300,3768.38,profit_target,1.550000000000182,10225.1499999999
2025-07-30 20:50:00.379,3765.43,short,1,3766.73,3763.8799999999997,2251,11111,10225.1499999999,2025-07-30 20:50:32.308,3763.8799999999997,profit_target,1.550000000000182,10226.699999999899
2025-07-30 20:51:00.013,3766.9,short,1,3768.2000000000003,3765.35,2252,11111,10226.699999999899,2025-07-30 20:51:00.013,3765.35,profit_target,1.550000000000182,10228.249999999898
2025-07-30 20:53:04.413,3766.0,long,1,3764.7,3767.55,2254,11111,10228.249999999898,2025-07-30 20:53:05.946,3767.55,profit_target,1.550000000000182,10229.799999999897
2025-07-30 21:08:15.100,3763.26,short,1,3764.5600000000004,3761.71,2269,11111,10229.799999999897,2025-07-30 21:08:40.912,3764.5600000000004,stop_loss,-1.300000000000182,10228.499999999898
2025-07-30 21:09:06.536,3766.07,short,1,3767.3700000000003,3764.52,2270,11111,10228.499999999898,2025-07-30 21:11:17.544,3767.3700000000003,stop_loss,-1.300000000000182,10227.199999999899
2025-07-30 21:12:00.145,3766.89,long,1,3765.5899999999997,3768.44,2273,11111,10227.199999999899,2025-07-30 21:12:00.145,3768.44,profit_target,1.550000000000182,10228.749999999898
2025-07-30 21:13:00.174,3766.99,long,1,3765.6899999999996,3768.54,2274,11111,10228.749999999898,2025-07-30 21:13:00.174,3768.54,profit_target,1.550000000000182,10230.299999999897
2025-07-30 21:51:22.413,3755.94,long,1,3754.64,3757.4900000000002,2312,11111,10230.299999999897,2025-07-30 21:51:31.274,3757.4900000000002,profit_target,1.550000000000182,10231.849999999897
2025-07-30 21:52:00.006,3754.9,long,1,3753.6,3756.4500000000003,2313,11111,10231.849999999897,2025-07-30 21:52:00.006,3756.4500000000003,profit_target,1.550000000000182,10233.399999999896
2025-07-30 22:16:45.482,3766.9,long,1,3765.6,3768.4500000000003,2337,11111,10233.399999999896,2025-07-30 22:17:01.177,3768.4500000000003,profit_target,1.550000000000182,10234.949999999895
2025-07-30 22:20:00.150,3762.81,short,1,3764.11,3761.2599999999998,2341,11111,10234.949999999895,2025-07-30 22:20:11.257,3761.2599999999998,profit_target,1.550000000000182,10236.499999999894
2025-07-30 22:51:22.224,3757.32,short,1,3758.6200000000003,3755.77,2372,11111,10236.499999999894,2025-07-30 22:52:05.076,3758.6200000000003,stop_loss,-1.300000000000182,10235.199999999895
2025-07-30 22:53:00.007,3759.02,short,1,3760.32,3757.47,2374,11111,10235.199999999895,2025-07-30 22:53:30.376,3757.47,profit_target,1.550000000000182,10236.749999999894
2025-07-30 22:54:00.011,3757.81,short,1,3759.11,3756.2599999999998,2375,11111,10236.749999999894,2025-07-30 22:54:37.058,3759.11,stop_loss,-1.300000000000182,10235.449999999895
2025-07-30 23:25:16.791,3778.44,short,1,3779.7400000000002,3776.89,2406,11111,10235.449999999895,2025-07-30 23:26:38.932,3779.7400000000002,stop_loss,-1.300000000000182,10234.149999999896
2025-07-30 23:48:09.452,3803.59,long,1,3802.29,3805.1400000000003,2429,11111,10234.149999999896,2025-07-30 23:48:18.963,3805.1400000000003,profit_target,1.550000000000182,10235.699999999895
2025-07-30 23:49:00.027,3801.45,long,1,3800.1499999999996,3803.0,2430,11111,10235.699999999895,2025-07-30 23:49:00.027,3803.0,profit_target,1.550000000000182,10237.249999999894
2025-07-30 23:50:00.051,3802.35,long,1,3801.0499999999997,3803.9,2431,11111,10237.249999999894,2025-07-30 23:50:00.051,3803.9,profit_target,1.550000000000182,10238.799999999894
2025-07-30 23:51:28.320,3806.91,long,1,3805.6099999999997,3808.46,2432,11111,10238.799999999894,2025-07-30 23:51:36.246,3808.46,profit_target,1.550000000000182,10240.349999999893
2025-07-30 23:52:00.175,3806.4,long,1,3805.1,3807.9500000000003,2433,11111,10240.349999999893,2025-07-30 23:52:00.175,3807.9500000000003,profit_target,1.550000000000182,10241.899999999892
2025-07-30 23:57:24.986,3806.69,long,1,3805.39,3808.2400000000002,2438,11111,10241.899999999892,2025-07-30 23:59:58.658,3808.2400000000002,profit_target,1.550000000000182,10243.449999999892
2025-07-31 00:00:10.812,3807.16,short,1,3808.46,3805.6099999999997,2441,11111,10243.449999999892,2025-07-31 00:00:41.746,3805.6099999999997,profit_target,1.550000000000182,10244.99999999989
2025-07-31 00:15:10.192,3807.97,long,1,3806.6699999999996,3809.52,2456,11111,10244.99999999989,2025-07-31 00:16:35.494,3809.52,profit_target,1.550000000000182,10246.54999999989
2025-07-31 00:17:00.010,3807.34,long,1,3806.04,3808.8900000000003,2458,11111,10246.54999999989,2025-07-31 00:17:00.010,3808.8900000000003,profit_target,1.550000000000182,10248.09999999989
2025-07-31 00:18:00.001,3808.13,short,1,3809.4300000000003,3806.58,2459,11111,10248.09999999989,2025-07-31 00:18:00.001,3806.58,profit_target,1.550000000000182,10249.649999999889
2025-07-31 00:19:44.289,3809.38,short,1,3810.6800000000003,3807.83,2460,11111,10249.649999999889,2025-07-31 00:20:04.409,3807.83,profit_target,1.550000000000182,10251.199999999888
2025-07-31 00:21:00.282,3810.05,short,1,3811.3500000000004,3808.5,2462,11111,10251.199999999888,2025-07-31 00:21:00.282,3808.5,profit_target,1.550000000000182,10252.749999999887
